customer_id,instrument_symbol,review_date,review_stars
163,FLS,2018-04-30,3
617,QDEL,2018-10-16,4
247,STMP,2018-06-09,2
253,BITA,2019-01-04,5
78,SCMP,2018-03-28,5
924,ARDC,2018-09-24,2
162,GFNCP,2019-03-03,4
350,MFNC,2018-09-04,2
405,MYC,2018-08-12,1
657,GMTA,2018-08-01,5
496,VRSK,2018-04-24,4
614,ORPN,2018-12-20,2
823,AWH,2018-06-02,1
861,OUT,2018-10-13,4
918,MOS,2018-10-02,3
472,MPB,2019-02-10,4
783,QTWO,2018-12-31,2
792,PDP,2019-03-16,2
577,RYN,2018-04-21,1
421,FTXD,2018-05-08,2
981,SO,2019-02-20,2
492,MRC,2018-05-07,5
327,CTR,2018-08-08,5
319,KMPA,2019-02-12,5
3,MUSA,2019-02-28,2
251,BIO,2018-09-06,2
115,IKNX,2019-01-31,5
508,LOGM,2018-06-08,2
541,NDRAU,2018-12-15,2
265,ABB,2018-07-18,3
642,BICK,2018-09-03,4
71,TWTR,2019-03-24,3
101,THS,2018-04-30,3
534,LNC,2019-01-18,2
489,WSM,2018-07-31,2
323,NVET,2018-09-15,5
372,AVXL,2018-10-01,2
737,PFD,2019-03-04,1
320,HPI,2019-02-06,2
11,MRVC,2018-09-13,2
450,BKN,2018-05-21,1
211,LSI,2018-04-23,1
538,CFCOU,2019-01-08,2
521,SNBC,2018-10-06,4
121,FNK,2019-01-11,2
609,AES^C.CL,2018-12-04,3
916,VC,2018-12-18,1
844,NCOM,2018-12-14,2
750,CFX,2018-08-11,3
96,C.WS.A,2018-06-17,5
643,PYPL,2018-06-07,3
475,JMBA,2018-10-06,5
800,PCOM,2018-05-26,5
355,PDLI,2018-09-01,1
126,NDRO,2018-08-01,5
395,ADTN,2019-01-17,2
385,TTI,2018-06-28,3
473,DTJ,2018-04-10,3
793,KGC,2018-04-07,4
351,BCE,2018-04-02,3
925,BFR,2018-09-14,2
332,PTX,2018-04-27,2
109,NEPT,2018-04-17,4
30,EMR,2018-05-08,4
887,EML,2018-09-27,2
263,FLIR,2019-01-27,3
317,OFG,2018-11-01,3
549,HYXE,2019-01-29,3
332,KFFB,2018-08-24,5
961,AMN,2018-10-07,4
477,MYOV,2018-04-10,3
872,MARK,2018-09-15,5
851,MBSD,2018-11-24,5
844,FDTS,2019-01-04,5
266,VPG,2018-08-06,1
788,BBW,2019-02-05,3
963,DSX,2018-06-08,1
381,STRT,2018-08-05,2
807,SHOO,2018-06-12,3
408,NAC,2018-07-08,1
43,ARNC^B,2018-08-07,1
43,SRV,2018-10-15,1
408,HPS,2018-06-20,1
117,ANFI,2018-12-30,2
519,WFC^T,2018-11-06,3
624,VIV,2018-07-26,5
778,HALO,2018-09-25,5
451,LCAHU,2018-08-06,5
798,NTEST.B,2018-08-27,1
443,PHT,2019-02-12,2
503,ACTX,2018-12-31,5
329,AETI,2019-01-11,2
670,TVIZ,2018-08-15,2
987,ZIONW,2018-10-23,4
185,LDRI,2018-06-22,1
13,TAYD,2019-03-16,4
830,OCLR,2018-12-24,5
411,ATXI,2018-05-17,5
305,POPE,2019-01-19,1
928,EMCI,2018-04-06,2
280,LTXB,2019-01-14,4
141,VSAR,2018-03-28,5
956,BLUE,2018-04-12,2
636,BML^J,2018-08-06,5
694,MYOV,2018-06-28,2
909,SWM,2018-12-29,1
978,QADA,2018-03-28,1
561,SSBI,2018-07-13,3
451,CZZ,2018-12-18,3
993,IDTI,2018-09-24,2
143,JCP,2018-08-23,5
648,FPO,2018-04-18,1
775,OFG^A,2018-08-11,3
834,FNB^E,2018-06-17,2
688,ATXI,2019-01-30,2
321,HTF,2019-02-17,1
135,FNK,2018-06-10,2
428,RDI,2019-01-20,1
920,RBS,2018-10-01,1
288,SFLY,2019-03-16,4
674,AKTS,2018-12-17,1
826,WD,2018-06-03,2
810,FTXH,2019-01-03,4
848,CETV,2018-12-25,1
105,WIRE,2019-03-04,1
526,OSUR,2019-01-25,1
339,HEI,2018-12-06,4
632,EGBN,2019-02-22,3
533,PY,2018-11-20,3
783,VBFC,2018-10-06,2
575,TRCH,2018-06-17,2
891,TSEM,2018-04-03,1
588,YRD,2018-04-18,4
777,CUBS,2018-07-06,2
827,CFRX,2018-08-31,5
617,IRET,2018-12-30,2
877,XEL,2018-09-18,2
940,BSTC,2018-12-10,2
353,RY^S,2019-01-28,5
946,TD,2018-08-21,5
974,CHT,2018-04-15,3
132,TEAR,2018-12-30,5
71,PUI,2018-09-05,1
187,FBC,2019-01-31,5
148,KYN^F,2019-01-25,3
943,PRTK,2019-01-18,4
616,MCHI,2018-11-22,2
744,SSYS,2018-12-11,5
44,ABTL,2019-01-25,3
134,AHT,2018-06-05,2
857,VCYT,2018-05-24,2
285,DS^B,2018-08-16,2
161,FRAC,2018-10-08,5
113,CCRC,2018-07-08,3
115,GPRO,2018-09-05,4
661,CYAN,2018-06-16,5
549,EVN,2018-05-18,1
41,KOF,2018-12-05,2
240,AIB,2019-03-14,4
49,MKTX,2018-05-15,5
326,BWXT,2019-02-19,5
70,GAIN,2018-08-12,3
293,ERIC,2018-04-08,2
958,BCS,2018-10-12,4
384,full_name,2018-07-01,2
196,SBRA,2018-07-17,1
604,HAS,2018-04-30,4
169,PUK,2018-11-03,3
449,WHLRW,2019-02-16,3
154,STAG,2018-06-07,5
451,DGICA,2018-07-10,3
169,BDC,2018-11-18,5
989,DCTH,2018-06-04,2
819,GRAM,2018-07-16,2
53,DGLT,2018-05-13,3
149,AKTX,2018-07-05,1
890,BTE,2019-03-11,2
949,HOV,2019-02-11,3
938,INFR,2019-01-18,3
640,KOPN,2018-05-21,2
118,VVUS,2018-08-15,5
752,PKE,2018-12-26,3
478,INVE,2018-10-14,3
408,VRNS,2018-06-11,2
593,HFWA,2018-12-22,2
93,FND,2018-06-29,5
335,STRM,2019-01-01,1
912,ESRT,2018-03-29,2
186,NYMTO,2019-01-20,2
943,EVAR,2019-02-06,4
189,GM.WS.B,2018-06-14,3
829,CCS,2018-10-22,2
535,SAMG,2018-07-13,4
371,TXN,2018-12-17,4
574,PCO,2019-03-18,5
399,AWI,2018-10-21,1
360,EGHT,2018-09-09,2
656,NOK,2018-10-13,4
260,HUM,2019-03-24,5
213,PTY,2019-02-15,2
548,HIX,2018-08-28,1
443,COT,2019-03-25,4
432,PRAA,2018-04-16,5
901,AOBC,2019-01-30,3
367,INFI,2018-12-06,5
539,UE,2018-07-26,3
108,RT,2018-12-14,3
340,AMRC,2018-05-27,1
897,MHNB.CL,2018-12-13,3
448,SPEX,2018-04-04,3
460,C^N,2018-09-22,1
393,ALSN,2018-07-24,2
528,RDC,2018-04-02,1
297,EPIX,2018-07-10,2
448,DUSA,2018-04-16,1
816,CVA,2018-03-28,1
165,HII,2018-05-09,5
884,ALCO,2019-01-02,2
434,UNAM,2018-07-02,2
522,TNC,2018-12-26,2
823,AFL,2018-11-25,5
218,TLI,2018-05-12,4
898,NYCB^U,2018-11-19,4
958,MIIIU,2018-09-29,4
321,RBS,2018-12-23,3
155,BVXVW,2018-07-22,2
113,FMCIR,2018-07-14,1
569,SPKE,2019-02-22,5
103,HOFT,2019-02-14,3
307,SNY,2018-10-01,2
26,GIS,2018-12-23,1
47,VIIZ,2018-09-13,3
872,AMSWA,2018-07-13,3
946,SYBT,2018-10-13,3
98,LB,2018-11-28,4
468,ATLO,2018-06-27,3
934,ZBH,2018-05-26,5
638,WYIGU,2018-11-14,2
962,PRMW,2019-01-28,5
261,NSR,2019-02-15,5
458,MSDIW,2019-01-10,5
349,MATR,2018-07-22,5
868,FHCO,2018-05-06,5
35,TPH,2019-01-01,1
911,AXR,2018-08-30,3
590,ESRT,2018-06-08,2
169,KEN,2019-03-23,5
270,KPTI,2018-12-09,3
324,GEMP,2019-01-26,2
884,HPQ,2018-07-20,3
696,RXII,2018-08-07,3
530,PUK^A,2019-03-20,3
721,CHGG,2018-06-24,1
197,CGEN,2018-08-02,3
763,CRTN,2018-09-02,4
846,CMD,2018-08-16,4
439,NEOS,2018-12-01,4
927,MTR,2019-03-13,5
109,SPEX,2018-08-30,3
534,MRVC,2018-04-12,5
483,ZB^G,2018-12-27,1
970,ALLT,2018-12-05,5
455,OMI,2018-05-06,4
226,GDOT,2018-10-31,2
432,GIGA,2018-09-28,5
563,C^K,2018-12-20,5
42,DHT,2018-11-11,2
188,CLDT,2019-02-06,2
371,NIQ,2018-07-22,4
867,SLNOW,2019-02-10,1
741,SBH,2019-02-20,3
406,EPR^C,2018-04-25,4
898,ZAYO,2018-11-13,1
271,CYS,2018-05-30,1
357,PAGG,2018-09-17,3
349,MPLX,2019-02-26,2
905,NVET,2018-08-14,5
8,NOA,2018-08-29,1
818,BDN,2018-06-26,4
194,PCYG,2018-03-29,2
626,CFG,2018-06-26,2
158,GCI,2018-08-27,1
587,OTTW,2018-10-18,1
825,HNNA,2019-02-09,5
175,MHF,2018-07-05,2
792,BMA,2018-08-07,1
178,EMP,2018-09-14,3
469,HIG.WS,2018-06-28,4
307,SNN,2019-03-16,4
532,STAG,2018-11-20,5
441,CRH,2018-10-20,1
778,TLND,2018-09-27,2
383,PEIX,2018-06-15,4
800,RTRX,2018-09-28,5
81,ESL,2018-08-02,1
511,DYN,2018-12-09,2
229,TRMK,2018-07-16,3
609,UCFC,2018-11-24,4
323,EVR,2018-12-26,2
579,CTRE,2018-04-19,3
381,LMRKO,2019-02-15,2
755,RTIX,2018-06-15,1
640,GRMN,2018-09-14,3
871,DELT,2018-12-19,1
512,FNHC,2019-01-20,4
321,CXW,2018-04-28,4
594,LDR,2018-08-08,2
957,BMTC,2019-02-06,5
504,YRD,2019-03-11,1
946,NSM,2018-12-23,1
73,CAG,2018-11-13,4
868,CLIRW,2018-11-25,2
152,CLUB,2018-04-22,5
745,FET,2018-05-08,5
556,AMGN,2019-02-07,4
638,AHT,2018-04-02,2
739,SIGI,2019-03-01,4
297,GFNCP,2018-11-21,3
480,AYA,2018-06-02,2
451,PLW,2018-06-04,5
59,NWPX,2018-03-28,3
779,AFI,2019-01-06,1
338,ABAX,2018-06-13,4
303,VCYT,2018-09-10,1
764,RPXC,2018-11-08,4
541,SA,2018-04-18,4
712,PCYO,2018-11-03,2
225,STT^E,2019-03-14,2
760,OTTR,2018-08-25,4
758,NNN^E,2018-07-20,5
791,LPTH,2018-05-08,1
54,MTOR,2018-05-02,4
774,ARNA,2018-11-17,5
406,CHRW,2018-12-17,3
791,BHACU,2019-01-27,2
967,DFT^C,2018-08-22,1
941,SORL,2018-06-03,3
34,PNBK,2018-04-14,5
438,XKE,2018-08-24,4
349,RMBS,2018-11-20,3
966,LMAT,2018-12-28,5
789,ONB,2018-04-08,2
58,RF,2018-04-15,3
114,LHO,2019-02-12,4
866,BLD,2018-04-02,3
681,TTP,2018-10-17,3
471,ENZL,2019-01-05,5
955,MITT,2019-02-11,4
513,GLAD,2018-12-09,3
126,ALR,2018-09-14,5
464,JMF,2018-05-13,5
507,ILG,2018-03-28,2
639,CIM^A,2018-12-20,5
697,RDCM,2019-01-16,3
83,DWAS,2018-09-25,2
297,MIN,2019-02-03,2
495,PER,2018-10-27,5
138,BLUE,2019-03-14,5
613,USNA,2019-03-08,1
882,AKRX,2018-06-27,2
461,IPL^D,2018-05-20,3
518,FSS,2018-06-11,2
873,SWFT,2019-01-27,3
951,FPF,2019-02-25,2
189,PEI,2018-04-07,1
794,NVCR,2018-05-04,5
678,JBLU,2018-07-31,1
621,ATRC,2019-03-04,2
422,USAK,2018-12-18,1
658,LCI,2018-05-19,5
593,AMH^F,2018-08-17,1
189,CMO,2019-01-17,5
780,ZYME,2018-11-14,3
154,CHW,2018-11-22,1
898,ESS,2018-10-31,2
46,CHE,2018-12-16,4
792,XL,2019-02-12,5
447,ENTA,2018-04-09,2
211,CORR^A,2019-03-08,1
985,DCTH,2019-02-22,3
795,NOA,2018-09-05,1
821,ABMD,2018-11-10,4
160,LBTYA,2018-06-12,2
130,OCN,2018-12-19,5
927,WFT,2018-08-04,4
884,ETX           ,2018-11-21,5
775,CHUBK,2018-11-25,5
223,TTGT,2018-06-25,1
693,FLEX,2018-12-06,3
943,STAR          ,2018-05-27,1
191,LMHB,2018-05-20,4
354,FNJN,2018-11-11,5
43,JEC,2018-06-08,3
909,FUN,2018-09-23,4
79,ZNGA,2018-08-13,1
972,NTG,2018-05-02,1
558,AHL^B.CL,2018-08-27,5
425,DCT,2018-05-21,1
995,NOM,2018-06-13,1
715,RFP,2018-07-18,2
776,BFIN,2019-01-11,3
659,MCX,2018-04-21,2
445,SELF,2018-07-01,5
1,AUDC,2018-06-02,1
365,CSGP,2018-06-17,5
139,MHN,2018-12-14,5
737,USLV,2018-05-14,2
952,MTGE,2018-09-07,4
31,ACN,2018-09-15,2
472,LTXB,2019-02-19,3
873,RAD,2018-05-02,4
692,DGLT,2018-05-08,5
918,TTI,2019-02-04,4
392,PFSW,2018-04-17,1
193,GJR,2018-07-25,3
849,BXC,2018-08-24,4
875,UCP,2018-03-28,4
49,SMBC,2018-10-11,2
983,TI,2019-02-02,3
372,HEES,2018-11-30,2
181,ATAI,2018-11-21,2
42,STOR,2018-08-07,2
456,PMBC,2018-05-17,5
927,FCFP,2018-12-14,4
446,VGIT,2018-05-24,3
386,CVCO,2018-11-21,1
715,BPFHW,2018-11-11,5
412,TXN,2018-11-20,5
731,YORW,2018-10-03,2
437,A,2018-10-23,3
695,ATVI,2019-01-09,4
107,DDR,2019-03-08,1
880,MTB^,2018-07-15,1
849,CUB,2018-12-07,1
774,BAC^Y,2019-02-02,4
245,RES,2019-03-07,3
152,PAACR,2018-10-26,3
624,KTP,2019-02-12,3
770,WETF,2018-04-08,4
820,WEYS,2018-08-16,5
705,WINS,2019-01-07,2
527,FLDM,2019-01-07,5
622,ISBC,2019-02-04,1
513,DPZ,2019-02-17,3
377,SSYS,2018-11-15,4
992,CASI,2018-12-28,5
187,NW^C,2018-04-29,1
574,SLRA,2018-06-26,2
984,HMNY,2018-10-19,2
630,ELU,2019-01-21,3
786,ATAX,2018-04-03,4
251,HWBK,2018-08-02,4
590,DG,2018-09-26,1
616,GCVRZ,2018-09-01,5
769,FSZ,2019-01-21,5
415,ABT,2018-09-06,1
219,HCA,2018-04-19,2
478,PEP,2019-03-18,1
690,GASS,2018-10-23,2
182,CNDT,2018-06-30,4
94,STDY,2018-10-03,1
109,ABAX,2018-04-18,4
31,GG,2018-11-19,1
992,TWNKW,2018-12-30,2
780,BIB,2018-06-16,3
204,ARI,2018-07-26,3
425,IBKR,2018-05-21,1
509,PLT,2018-08-10,5
48,LRN,2018-12-02,2
218,RMBS,2018-07-14,4
767,BGE^B,2019-02-25,2
609,XOM,2018-12-04,5
738,UTF,2018-07-01,1
656,OSK,2018-07-04,5
904,SBCP,2018-10-29,5
915,NPO,2018-11-23,5
522,FTAI,2018-06-06,1
453,PEB^D,2018-11-07,5
552,PVG,2018-04-16,4
704,MIDD,2018-09-19,1
438,MOSY,2018-06-21,1
995,DISCB,2018-04-27,5
268,NDSN,2018-10-08,3
686,BBT^E,2018-12-05,3
271,KRC,2019-03-08,2
854,RIBT,2018-03-31,2
502,RGLS,2018-11-22,1
207,BP,2019-03-23,4
605,EGOV,2018-05-06,5
470,GLBZ,2019-02-27,3
252,SLMBP,2019-02-03,4
410,DERM,2019-03-04,2
861,SEAS,2018-07-20,1
906,IIVI,2019-02-25,3
663,PHT,2019-02-05,1
146,AMH^E,2018-06-10,1
676,AP,2019-02-27,1
913,LION,2018-07-14,3
693,IVFVC,2018-09-11,5
519,TDG,2018-04-27,4
694,XPER,2018-12-27,3
594,PKX,2018-09-13,5
815,NE,2019-01-31,1
590,NSIT,2019-03-05,1
132,ELU,2018-10-12,4
117,FKO,2018-11-10,5
701,SAR,2018-09-14,1
155,KITE,2018-10-12,1
283,KBWP,2018-09-27,2
893,AEMD,2018-11-06,1
900,ISF,2018-04-30,4
744,BKEP,2018-06-21,4
352,TISI,2019-01-15,4
205,ELVT,2018-04-05,5
378,EMF,2019-01-31,5
356,EPR^E,2018-07-16,2
621,TGNA,2019-03-09,1
336,MVO,2019-01-24,2
615,BAH,2019-02-21,1
391,ACOR,2019-01-06,5
737,ASPS,2018-12-27,2
782,BBVA,2019-03-23,2
333,KRA,2018-07-13,5
985,HRL,2019-03-02,3
823,GM,2018-09-18,1
337,EVLV,2018-12-31,3
750,BTT,2018-05-21,3
565,AI,2019-03-07,5
862,PSC,2018-05-09,1
517,LPTH,2019-01-10,2
25,PLPM,2018-07-15,5
514,GULF,2018-08-22,3
417,CNP,2019-03-20,3
327,FISV,2019-02-06,2
840,WYNN,2018-06-06,3
457,USAC,2018-11-19,2
925,SXE,2018-12-26,5
14,ENLC,2018-09-14,2
774,DHT,2018-08-11,4
893,DRQ,2019-01-04,4
592,EMCG,2018-12-13,4
1000,HCOM,2018-07-27,5
815,AFB,2018-06-12,3
771,GAM^B,2018-03-31,2
890,FN,2018-04-26,5
871,DYN.WS,2018-09-14,5
418,JILL,2018-09-24,4
758,SKOR,2018-05-06,1
647,RDCM,2018-12-25,2
186,MSP,2019-02-24,3
682,AM,2018-04-20,5
607,IHIT,2018-07-09,2
366,UBSH,2018-12-11,5
524,CLDC,2018-04-10,2
752,LMBS,2018-04-04,1
311,YLDE,2019-03-01,1
10,LPCN,2018-03-31,2
379,BNTCW,2018-06-05,1
730,PAR,2018-10-19,2
327,HLG,2019-02-15,5
439,QINC,2018-11-28,5
528,STT^G,2019-02-06,1
162,NXP,2018-12-20,2
922,PULM,2018-08-13,2
27,MTDR,2018-10-06,1
111,TSC,2018-04-04,2
270,EUFN,2018-10-24,5
32,FTXD,2018-11-04,4
522,ABTX,2019-02-07,4
596,CM,2018-06-12,5
228,CAL,2018-07-02,1
861,AXS^D,2018-12-26,1
727,NWPX,2019-02-21,4
943,AVHI,2018-11-25,5
618,CRBP,2019-03-26,3
732,CTRP,2019-03-01,4
72,LNGR,2019-02-07,4
563,DYN.WS,2018-10-03,4
442,ABB,2018-12-24,3
824,TEI,2019-01-15,2
549,PFO,2019-03-02,1
874,RTK,2019-03-19,2
545,FBNK,2019-03-17,1
938,LOR,2019-01-17,3
939,GPX,2018-07-10,4
949,COLL,2019-01-28,5
709,SNOAW,2018-06-13,4
250,HOS,2018-10-17,1
929,DFVL,2018-10-24,3
24,TTGT,2019-01-28,1
501,MPW,2018-09-15,5
855,DYN.WS.A,2018-04-22,2
722,CENX,2019-03-18,2
521,SHIPW,2019-03-10,1
214,RNVA,2018-10-23,5
149,HIFS,2019-01-15,3
464,SIRI,2018-04-10,4
514,BUD,2018-06-26,3
601,NESR,2018-12-13,2
861,GPACW,2018-12-01,4
539,MINDP,2018-07-08,5
158,NSR,2019-02-19,5
440,HIX,2018-12-28,5
342,GENE,2019-03-13,4
247,TVTY,2018-11-04,3
905,CLMT,2019-03-06,1
305,NKG,2019-03-16,5
361,FCPT,2018-09-07,4
574,HCCI,2018-11-08,2
773,NL,2018-09-12,3
446,WILC,2018-06-19,1
526,OXLCN,2019-02-03,4
31,BLVD,2019-03-17,1
346,FTC,2018-11-16,5
694,CARZ,2018-08-10,4
657,MPO,2019-02-07,4
164,TIME,2018-10-02,2
192,ABDC,2018-08-23,3
944,PYS,2018-04-26,2
957,OCN,2019-02-27,4
188,AQMS,2018-12-19,2
520,NICK,2018-12-14,1
711,CRT,2018-11-27,2
925,PUB,2018-12-16,1
477,ALOG,2018-08-22,3
663,TRNO^A.CL,2018-07-27,1
158,CERS,2018-11-17,4
218,PPX,2018-04-08,2
483,CREE,2018-10-23,3
936,FTC,2018-06-09,1
416,BBY,2018-08-05,3
928,NTEST.A,2018-07-15,1
60,SYNT,2018-05-18,4
275,MTSC,2019-03-19,3
425,RCM,2019-01-20,2
637,STT^E,2019-02-05,3
261,MQY,2018-10-22,2
863,NGL,2018-05-18,1
323,SCSC,2018-10-28,1
488,SMMT,2018-11-06,2
133,EFT,2018-09-04,5
963,TSLF,2019-01-14,4
298,DKT,2018-05-08,2
552,CHFC,2018-12-14,3
437,GBDC,2019-03-22,3
73,AVNW,2018-05-02,2
627,AGD,2018-03-30,3
679,WBA,2018-04-19,3
269,MER^P,2019-03-03,2
309,RXDX,2019-03-01,1
685,PPH,2019-01-14,3
188,STRS,2019-03-11,1
223,ZAGG,2019-03-07,5
832,WVE,2018-12-25,5
942,GEK,2018-08-17,5
678,REPH,2018-10-21,1
214,AFST,2019-02-07,3
769,MTGEP,2018-10-30,4
350,GLMD,2018-06-01,1
342,OXM,2018-12-25,5
381,AEM,2019-01-05,1
142,ALOG,2018-10-11,1
18,BCRX,2018-08-21,3
893,TGS,2018-08-28,2
443,GOGL,2018-04-29,2
960,ULBI,2018-11-14,2
187,ACBI,2019-02-24,1
190,JKI,2018-05-09,2
385,NYNY,2018-07-23,1
188,HIFS,2018-03-29,2
949,EVG,2019-01-21,1
980,SPGI,2018-06-26,4
667,ACTX,2019-01-26,4
945,BOSC,2018-12-02,2
18,CHA,2019-03-21,3
460,MIII,2018-10-21,2
220,JWN,2018-08-25,3
45,FIVN,2018-12-23,2
539,IONS,2018-07-06,5
747,CLNS^C,2019-03-20,4
43,AOS,2018-06-25,5
549,HSY,2019-01-01,3
992,PKG,2018-09-17,5
198,RFAP,2018-07-03,1
995,TRU,2018-09-02,3
257,COWNL,2018-07-15,1
597,CSBR,2018-12-26,2
51,ANDE,2018-11-28,3
313,BC,2018-05-30,4
402,JNJ,2018-09-06,1
466,ACHN,2019-02-07,5
705,ANDAU,2018-07-12,3
996,PCTI,2018-04-21,5
833,STT^D,2018-04-12,4
187,FIX,2018-12-10,3
643,SFR,2019-01-11,5
332,AHL,2019-02-13,2
112,AAL,2018-11-22,2
223,JMU,2018-09-19,2
895,JHX,2018-04-19,1
586,NAZ,2019-01-12,2
151,CUZ,2018-05-31,3
554,BK^C,2018-11-15,1
355,MFG,2019-01-31,5
917,RWT,2018-06-05,4
6,KFFB,2018-09-02,5
357,LAND,2018-10-25,1
968,DPLO,2018-08-01,2
79,VMO,2018-12-31,2
539,SRT,2018-06-24,4
909,NTG,2018-08-30,2
56,KREF,2018-06-15,1
909,AIRR,2019-02-16,2
34,TESO,2018-04-13,2
785,MVT,2018-10-26,4
331,TVIA,2018-11-05,1
117,CASS,2018-04-25,2
650,PEB,2018-03-30,2
149,EDD,2018-08-26,2
326,UVE,2018-08-03,3
954,TRUE,2018-04-13,5
252,CTG,2018-08-27,3
768,POLA,2018-10-29,5
991,INDY,2018-10-02,5
269,GOOG,2018-10-31,4
938,DECK,2018-12-29,5
654,INCY,2018-11-08,2
801,NGHC,2018-12-30,5
430,GLOB,2018-04-20,4
937,PGTI,2018-10-27,4
804,STK,2018-04-28,1
87,NVET,2018-07-24,5
535,JTPY,2018-04-23,4
84,IDSY,2018-07-05,4
208,PESI,2018-09-09,5
468,CZNC,2018-11-28,4
450,ERA,2019-02-11,2
960,TCRX,2019-03-11,3
597,EFR,2018-04-26,1
715,PG,2018-10-16,1
380,KTCC,2018-04-18,3
742,AAT,2018-07-18,3
111,DWFI,2018-04-29,1
543,BWINA,2018-05-01,5
579,MUA,2018-11-24,1
158,KRNT,2018-08-12,1
427,BML^G,2018-06-17,3
944,IFMK,2018-07-21,5
688,CTLT,2018-04-09,4
868,PDT,2018-06-02,4
835,HDSN,2018-05-06,3
27,TGNA,2018-09-02,4
733,DTF,2018-09-24,4
59,CTRP,2019-01-15,2
290,PRE^H,2018-10-13,5
811,DSKEW,2018-09-28,5
633,IMAX,2019-01-18,4
963,UAL,2018-10-28,2
619,ATRC,2019-03-13,2
948,LN,2018-09-30,1
145,CUB,2018-10-29,4
366,PTH,2019-01-25,1
822,TOO,2019-01-01,1
452,VTA,2018-11-03,4
279,LDP,2019-01-08,4
496,SORL,2019-01-07,5
253,QQQ,2018-05-05,3
333,MTL^,2019-02-12,3
683,SYNT,2018-09-12,2
669,LONE,2018-09-19,1
984,GPC,2018-05-28,3
870,FEP,2018-11-18,4
708,CBRL,2019-02-01,2
282,DNI,2019-02-24,2
53,CHCT,2018-04-15,5
619,AUPH,2018-08-18,4
485,MSL,2019-02-09,1
535,GUT,2018-08-29,1
681,ITUS,2018-07-15,3
973,CPN,2019-02-28,2
147,NCBS,2018-09-11,5
775,GCV^B,2019-03-13,1
467,GRIF,2018-08-30,2
466,PSCE,2019-01-04,3
825,ISD,2018-04-09,2
372,CBL,2018-08-07,4
372,BIB,2018-07-20,5
365,SILC,2018-07-01,5
229,SALM,2018-06-23,4
50,HTF,2018-07-28,4
359,ABX,2018-08-22,2
488,SXC,2018-12-30,2
544,VVV,2018-07-03,5
979,ETFC,2018-07-16,2
262,JMU,2018-07-01,5
408,RDN,2018-07-26,3
550,WDFC,2019-03-06,4
233,REVG,2018-08-18,2
558,APTI,2018-06-19,4
16,LNC.WS,2019-01-30,3
211,VEC,2018-10-26,2
717,ASND,2018-12-03,3
43,BA,2019-03-01,2
440,TEP,2019-02-25,5
172,PRN,2018-04-25,2
416,PSA,2018-08-04,2
768,BAF,2018-06-23,2
423,JKS,2018-06-07,5
899,BOLD,2018-07-16,2
471,KO,2018-08-12,1
643,ISIG,2019-02-23,3
479,EMF,2018-05-29,3
510,COG,2019-01-12,2
826,LFUS,2018-12-06,5
901,AMKR,2019-02-27,4
158,PN,2018-11-12,4
378,CLNT,2018-08-09,1
178,REXR^A,2018-06-06,1
675,SNA,2018-12-01,5
12,ACTX,2018-05-19,5
206,AXL,2019-02-15,4
289,BKE,2018-07-08,1
140,JOUT,2018-10-04,4
860,ARTNA,2018-11-02,1
571,DFIN,2019-01-25,5
785,ALRM,2018-05-16,3
329,BHACU,2018-07-29,1
547,SPNE,2019-03-11,5
932,HK.WS,2018-06-25,1
984,MFG,2019-03-19,4
264,IBN,2018-05-30,5
298,GNT,2018-07-07,5
693,GGT,2018-11-19,2
494,AIV^A,2018-07-13,4
859,GWRE,2018-07-31,1
68,FMAO,2018-04-27,4
952,MOCO,2018-09-26,4
167,STAR^I,2018-06-12,5
780,AMAT,2018-06-07,2
50,AGIIL,2018-06-03,1
292,MTFBW,2018-08-19,5
223,CMU,2018-04-07,5
91,KKR^A,2018-10-13,3
766,CHFS,2018-11-11,4
117,CASS,2019-02-16,1
394,FNCX,2019-02-07,4
960,OLBK,2018-08-06,4
483,OMEX,2018-11-24,3
844,AHP^B,2019-03-02,3
612,CRAY,2018-08-30,1
551,MYOV,2018-04-10,4
251,BMY,2019-03-01,5
436,STC,2019-01-03,1
469,SANW,2019-02-25,3
179,BOFI,2019-01-20,2
634,SLQD,2018-04-14,5
967,LUV,2019-01-14,2
237,ICL,2018-10-27,1
513,AWP,2018-10-18,2
274,GRC,2018-04-01,3
186,NCLH,2018-07-11,4
9,SGRY,2019-01-30,2
297,ALJ,2018-12-09,5
740,CSBK,2019-01-15,3
975,HHC,2018-10-01,2
603,BDSI,2019-03-25,2
984,SCQ,2018-10-26,5
649,ANGI,2018-12-15,1
296,KYN^F,2018-04-04,5
399,VLY,2018-12-09,1
583,QTNT,2018-03-29,3
396,SXCP,2018-10-21,2
222,APWC,2018-12-07,5
53,T,2018-10-08,1
942,TAP.A,2019-02-14,5
191,OFLX,2019-03-21,2
152,VVR,2018-08-27,1
772,EMCG,2018-04-11,4
319,RGSE,2018-10-10,2
920,SNI,2018-12-19,5
923,LEN.B,2018-04-11,1
491,MMU,2018-07-14,1
367,ICON,2018-10-18,1
260,MON,2018-04-14,1
818,COF^C,2018-06-14,3
185,SYF,2019-02-21,1
264,CCBG,2018-03-29,5
787,TLK,2018-10-16,5
624,HWBK,2018-08-07,1
771,HTGX,2018-11-06,5
705,DLR^I,2019-02-07,4
442,OBCI,2018-08-14,5
80,OTTW,2018-09-04,4
878,WCG,2018-11-17,4
203,LSI,2018-09-25,5
